"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57549","CO_57615",0.991,0.008,0,0.005,57520,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57549","CO_57624",0.982,0.017,0.002,0.01,60261,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57549","CO_57619",0.987,0.012,0.001,0.007,62214,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57549","CO_57625",0.985,0.012,0.002,0.008,58725,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_57853",0.985,0.011,0.004,0.009,53177,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57549","CO_57631",0.975,0.022,0.003,0.014,54913,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_57836",0.99,0.01,0,0.005,62379,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57549","CO_57628",0.978,0.021,0.002,0.012,58875,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_57630",0.991,0.009,0,0.005,56345,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_57901",0.987,0.01,0.003,0.008,53508,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57549","CO_57912",0.982,0.015,0.003,0.01,59155,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57549","CO_82916",0.988,0.012,0,0.006,54315,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57549","CO_57915",0.985,0.014,0,0.008,52633,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_57916",0.974,0.023,0.002,0.014,54603,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_63488",0.991,0.009,0,0.004,62063,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57549","CO_57917",0.978,0.022,0,0.011,51791,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57549","CO_97347",0.989,0.011,0,0.005,61832,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57549","CO_97385",0.991,0.009,0,0.004,59676,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57549","CO_97370",0.993,0.007,0,0.004,65148,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57549","CO_97596",0.987,0.01,0.003,0.008,58220,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57549","CO_57557",0.988,0.005,0.008,0.01,58380,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_57549","CO_57609",0.982,0.01,0.009,0.013,56347,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_57549","CO_97548",0.992,0.008,0,0.004,63528,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_57549","CO_57551",0.992,0.008,0,0.004,59163,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_57549","CO_57614",0.987,0.01,0.003,0.008,60111,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_57549","CO_57550",0.975,0.022,0.003,0.014,57958,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_57549","CO_57633",0.973,0.023,0.004,0.016,60602,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57549","CO_57518",0.992,0.001,0.006,0.007,57961,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_57549","CO_21085",0.987,0.011,0.002,0.007,57275,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57549","CO_57701",0.991,0.007,0.002,0.006,54764,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57549","CO_57620",0.974,0.021,0.005,0.015,59784,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57549","CO_57607",0.99,0.01,0,0.005,64077,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57549","CO_57552",0.992,0.008,0,0.004,63210,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57549","CO_57636",0.971,0.024,0.005,0.017,58338,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57553","CO_57556",0.993,0.006,0,0.004,61360,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_57553","CO_57555",0.987,0.012,0.001,0.007,58681,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA
"CO_57553","CO_57608",0.993,0.005,0.002,0.004,61238,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57553","CO_57599",0.989,0.008,0.002,0.007,56159,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57553","CO_57558",0.989,0.01,0.001,0.006,58928,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57553","CO_57603",0.981,0.016,0.002,0.011,55382,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57553","CO_57565",0.992,0.008,0,0.004,59758,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57553","CO_57602",0.993,0.007,0,0.004,60279,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57553","CO_57619",0.985,0.011,0.003,0.009,59807,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57553","CO_57615",0.985,0.005,0.009,0.012,55203,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57553","CO_57624",0.982,0.006,0.012,0.015,58021,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57553","CO_57836",0.991,0.007,0.002,0.005,60003,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57553","CO_57628",0.978,0.02,0.002,0.012,56786,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_57612",0.988,0.011,0,0.006,60936,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57553","CO_57630",0.981,0.017,0.001,0.01,54310,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_57610",0.987,0.011,0.002,0.008,44210,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57553","CO_57901",0.987,0.007,0.006,0.01,51463,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57553","CO_57625",0.981,0.017,0.002,0.01,56503,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_57631",0.99,0.01,0,0.005,52800,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_57912",0.987,0.012,0.001,0.007,56939,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57553","CO_57853",0.992,0.008,0,0.004,51204,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57553","CO_63488",0.992,0.005,0.002,0.005,59646,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57553","CO_57917",0.987,0.01,0.003,0.008,49759,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_57916",0.978,0.019,0.003,0.012,52540,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_82916",0.992,0.006,0.002,0.005,52373,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57553","CO_57915",0.988,0.012,0.001,0.006,50632,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57553","CO_97347",0.992,0.007,0,0.004,59601,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57553","CO_97370",0.991,0.008,0.001,0.005,62725,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57553","CO_97596",0.992,0.008,0,0.004,55953,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57553","CO_97385",0.988,0.011,0.001,0.006,57454,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57553","CO_57550",0.993,0.006,0,0.003,55880,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_57553","CO_57551",0.994,0.006,0,0.003,56865,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_57553","CO_57614",0.99,0.009,0.001,0.005,57958,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_57553","CO_97548",0.989,0.008,0.003,0.007,61120,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_57553","CO_57609",0.993,0.005,0.001,0.004,54243,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_57553","CO_57633",0.992,0.008,0.001,0.004,58299,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57553","CO_57620",0.991,0.008,0.001,0.005,57491,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57553","CO_57636",0.986,0.011,0.003,0.008,56146,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57553","CO_57607",0.989,0.011,0,0.006,61704,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57553","CO_57557",0.992,0.008,0,0.004,56129,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_57555","CO_57556",0.99,0.009,0.001,0.006,64396,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_57553","CO_57552",0.991,0.007,0.001,0.005,60789,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57553","CO_21085",0.989,0.01,0.001,0.006,55093,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57553","CO_57518",0.993,0.007,0,0.003,55688,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_57553","CO_57701",0.991,0.008,0.002,0.005,52736,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57555","CO_57558",0.98,0.017,0.003,0.011,61971,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57555","CO_57565",0.983,0.012,0.005,0.011,62756,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57555","CO_57602",0.988,0.012,0.001,0.007,63275,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57555","CO_57603",0.986,0.007,0.006,0.01,58107,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57555","CO_57599",0.983,0.016,0.001,0.009,58960,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57555","CO_57610",0.985,0.004,0.011,0.013,46447,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57555","CO_57612",0.993,0.006,0.001,0.004,64004,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57555","CO_57630",0.975,0.02,0.005,0.015,57108,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57619",0.985,0.011,0.003,0.009,62895,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57555","CO_57608",0.987,0.013,0,0.006,64276,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57555","CO_57631",0.982,0.011,0.007,0.013,55462,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57624",0.982,0.015,0.003,0.01,60721,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57555","CO_57615",0.988,0.01,0.002,0.007,58089,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57555","CO_57628",0.979,0.015,0.007,0.014,59599,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57836",0.99,0.009,0.001,0.006,62991,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57555","CO_57853",0.988,0.012,0,0.006,53666,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57555","CO_57625",0.986,0.014,0,0.007,59415,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57901",0.984,0.015,0.002,0.009,54122,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57555","CO_57916",0.987,0.008,0.005,0.009,55179,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57915",0.975,0.024,0.002,0.013,53132,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_57912",0.979,0.018,0.003,0.012,59880,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57555","CO_63488",0.984,0.014,0.001,0.009,62689,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57555","CO_57917",0.981,0.015,0.004,0.011,52293,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57555","CO_82916",0.981,0.016,0.003,0.011,54958,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57555","CO_97347",0.992,0.008,0,0.004,62438,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57555","CO_97370",0.989,0.01,0.001,0.006,65817,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57555","CO_97385",0.989,0.011,0,0.006,60256,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57555","CO_97596",0.985,0.015,0,0.008,58717,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57555","CO_57550",0.984,0.014,0.002,0.009,58731,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_57555","CO_57557",0.99,0.008,0.002,0.006,58995,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_57555","CO_57551",0.994,0.006,0,0.003,59749,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_57555","CO_57609",0.983,0.015,0.001,0.009,56819,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_57555","CO_57614",0.981,0.015,0.004,0.011,60704,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_57555","CO_21085",0.983,0.004,0.013,0.015,57796,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_57555","CO_57518",0.988,0.01,0.002,0.007,58565,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_57555","CO_97548",0.988,0.011,0,0.006,64097,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_57555","CO_57552",0.992,0.003,0.005,0.006,63934,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_57555","CO_57607",0.991,0.009,0,0.004,64727,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57555","CO_57633",0.981,0.017,0.001,0.01,61248,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57555","CO_57620",0.981,0.015,0.004,0.012,60450,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_57555","CO_57701",0.993,0.007,0,0.004,55432,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_57556","CO_57599",0.984,0.014,0.002,0.009,61483,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_57556","CO_57565",0.992,0.008,0,0.004,65420,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_57556","CO_57558",0.992,0.008,0,0.004,64606,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57556","CO_57619",0.989,0.002,0.009,0.01,65612,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_57555","CO_57636",0.979,0.018,0.003,0.012,59096,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_57556","CO_57602",0.992,0.007,0.001,0.004,66067,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_57556","CO_57615",0.992,0.006,0.002,0.005,60598,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57556","CO_57608",0.991,0.008,0,0.004,67078,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57556","CO_57612",0.991,0.009,0,0.005,66723,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_57556","CO_57610",0.991,0.009,0,0.005,48457,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_57556","CO_57853",0.988,0.007,0.004,0.008,56025,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57556","CO_57625",0.987,0.013,0.001,0.007,61966,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57625","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_57624",0.989,0.01,0,0.005,63475,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_57556","CO_57630",0.984,0.011,0.005,0.01,59518,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_57603",0.98,0.019,0,0.01,60624,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_57556","CO_57628",0.989,0.01,0,0.006,62171,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57628","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_57912",0.986,0.013,0.001,0.007,62433,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57556","CO_57631",0.978,0.02,0.002,0.012,57929,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_57836",0.994,0.006,0,0.003,65763,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57556","CO_57916",0.987,0.013,0,0.007,57567,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_63488",0.994,0.006,0,0.003,65311,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57556","CO_57917",0.986,0.013,0.001,0.008,54586,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57556","CO_57901",0.984,0.015,0.001,0.008,56420,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57556","CO_57915",0.985,0.015,0,0.008,55579,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2850-57915","Alishas","dad","none",NA,NA,NA
