"barn","nest1","nest2","distance.m","dist.rank","BarnNest_1","BarnNest_2","active_1","active_2"
"CHR",194,301,23.80987697,133,"CHR-11","CHR-45",TRUE,TRUE
"CHR",194,287,23.81924752,134,"CHR-11","CHR-145",TRUE,TRUE
"CHR",196,194,0.632683459,1,"CHR-101","CHR-11",TRUE,TRUE
"CHR",196,198,1.452298793,3,"CHR-101","CHR-76",TRUE,TRUE
"CHR",196,213,1.493579003,4,"CHR-101","CHR-19",TRUE,TRUE
"CHR",196,190,2.086600489,6,"CHR-101","CHR-9",TRUE,TRUE
"CHR",196,197,2.530658038,9,"CHR-101","CHR-12",TRUE,TRUE
"CHR",196,189,2.771801988,10,"CHR-101","CHR-7",TRUE,TRUE
"CHR",196,192,2.800205834,11,"CHR-101","CHR-80",TRUE,TRUE
"CHR",196,212,3.124989672,13,"CHR-101","CHR-139",TRUE,TRUE
"CHR",196,220,3.257219827,15,"CHR-101","CHR-97",TRUE,TRUE
"CHR",196,215,3.301581621,16,"CHR-101","CHR-58",TRUE,TRUE
"CHR",196,188,3.552068783,18,"CHR-101","CHR-148",TRUE,TRUE
"CHR",196,205,4.608439424,23,"CHR-101","CHR-66",TRUE,TRUE
"CHR",196,183,5.025876694,28,"CHR-101","CHR-78",TRUE,TRUE
"CHR",196,222,5.420616721,34,"CHR-101","CHR-52",TRUE,TRUE
"CHR",196,204,5.627100609,35,"CHR-101","CHR-16",TRUE,TRUE
"CHR",196,185,6.111056292,39,"CHR-101","CHR-6",TRUE,TRUE
"CHR",196,184,6.281164133,41,"CHR-101","CHR-74",TRUE,TRUE
"CHR",196,180,7.888844382,50,"CHR-101","CHR-4",TRUE,TRUE
"CHR",196,244,8.027254901,51,"CHR-101","CHR-32",TRUE,TRUE
"CHR",196,256,8.257116403,52,"CHR-101","CHR-110",TRUE,TRUE
"CHR",196,233,8.273421124,53,"CHR-101","CHR-27",TRUE,TRUE
"CHR",196,174,8.397474954,54,"CHR-101","CHR-73",TRUE,TRUE
"CHR",196,250,8.720414678,58,"CHR-101","CHR-102",TRUE,TRUE
"CHR",196,249,8.790176277,60,"CHR-101","CHR-112",TRUE,TRUE
"CHR",196,252,8.907972863,61,"CHR-101","CHR-149",TRUE,TRUE
"CHR",196,234,9.25223807,63,"CHR-101","CHR-29",TRUE,TRUE
"CHR",196,227,10.47337724,72,"CHR-101","CHR-95",TRUE,TRUE
"CHR",196,246,10.61266315,73,"CHR-101","CHR-33",TRUE,TRUE
"CHR",196,240,10.91361437,75,"CHR-101","CHR-99",TRUE,TRUE
"CHR",196,251,10.92764074,77,"CHR-101","CHR-54",TRUE,TRUE
"CHR",196,228,11.0722413,79,"CHR-101","CHR-25",TRUE,TRUE
"CHR",196,238,11.75057945,82,"CHR-101","CHR-109",TRUE,TRUE
"CHR",196,277,13.39427517,89,"CHR-101","CHR-39",TRUE,TRUE
"CHR",196,324,14.28581974,91,"CHR-101","CHR-133",TRUE,TRUE
"CHR",196,260,14.58350997,96,"CHR-101","CHR-85",TRUE,TRUE
"CHR",196,271,15.51513048,99,"CHR-101","CHR-96",TRUE,TRUE
"CHR",196,270,15.97710515,102,"CHR-101","CHR-37",TRUE,TRUE
"CHR",196,284,16.91537459,108,"CHR-101","CHR-43",TRUE,TRUE
"CHR",196,278,17.11645183,109,"CHR-101","CHR-151",TRUE,TRUE
"CHR",196,269,17.24895326,110,"CHR-101","CHR-119",TRUE,TRUE
"CHR",196,285,17.66180877,111,"CHR-101","CHR-77",TRUE,TRUE
"CHR",196,303,20.33348743,119,"CHR-101","CHR-93",TRUE,TRUE
"CHR",196,295,20.37910039,120,"CHR-101","CHR-115",TRUE,TRUE
"CHR",196,294,20.93011046,123,"CHR-101","CHR-82",TRUE,TRUE
"CHR",196,300,21.47623264,125,"CHR-101","CHR-86",TRUE,TRUE
"CHR",196,292,21.6486483,127,"CHR-101","CHR-128",TRUE,TRUE
"CHR",196,291,22.05824628,130,"CHR-101","CHR-150",TRUE,TRUE
"CHR",196,301,23.54694022,133,"CHR-101","CHR-45",TRUE,TRUE
"CHR",196,287,23.80237591,134,"CHR-101","CHR-145",TRUE,TRUE
"CHR",197,198,1.890907151,4,"CHR-12","CHR-76",TRUE,TRUE
"CHR",197,192,2.27738636,8,"CHR-12","CHR-80",TRUE,TRUE
"CHR",197,196,2.530658038,9,"CHR-12","CHR-101",TRUE,TRUE
"CHR",197,183,2.775266287,11,"CHR-12","CHR-78",TRUE,TRUE
"CHR",197,194,2.820183409,12,"CHR-12","CHR-11",TRUE,TRUE
"CHR",197,205,2.929193216,13,"CHR-12","CHR-66",TRUE,TRUE
"CHR",197,204,3.262488488,16,"CHR-12","CHR-16",TRUE,TRUE
"CHR",197,189,3.67869512,19,"CHR-12","CHR-7",TRUE,TRUE
"CHR",197,190,3.979417477,20,"CHR-12","CHR-9",TRUE,TRUE
"CHR",197,213,4.011394472,21,"CHR-12","CHR-19",TRUE,TRUE
"CHR",197,220,5.018406273,25,"CHR-12","CHR-97",TRUE,TRUE
"CHR",197,188,5.210545466,27,"CHR-12","CHR-148",TRUE,TRUE
"CHR",197,212,5.627224008,30,"CHR-12","CHR-139",TRUE,TRUE
"CHR",197,215,5.741362989,32,"CHR-12","CHR-58",TRUE,TRUE
"CHR",197,180,6.12892889,33,"CHR-12","CHR-4",TRUE,TRUE
"CHR",197,184,6.638206519,37,"CHR-12","CHR-74",TRUE,TRUE
"CHR",197,185,6.686243038,39,"CHR-12","CHR-6",TRUE,TRUE
"CHR",197,222,6.841886742,40,"CHR-12","CHR-52",TRUE,TRUE
"CHR",197,174,7.924328091,47,"CHR-12","CHR-73",TRUE,TRUE
"CHR",197,256,9.622369767,54,"CHR-12","CHR-110",TRUE,TRUE
"CHR",197,244,10.24617765,59,"CHR-12","CHR-32",TRUE,TRUE
"CHR",197,252,10.6573195,61,"CHR-12","CHR-149",TRUE,TRUE
"CHR",197,233,10.70336299,62,"CHR-12","CHR-27",TRUE,TRUE
"CHR",197,250,10.72258369,63,"CHR-12","CHR-102",TRUE,TRUE
"CHR",197,249,10.75943229,64,"CHR-12","CHR-112",TRUE,TRUE
"CHR",197,234,11.64576711,67,"CHR-12","CHR-29",TRUE,TRUE
"CHR",197,246,12.60269207,73,"CHR-12","CHR-33",TRUE,TRUE
"CHR",197,251,12.7139795,75,"CHR-12","CHR-54",TRUE,TRUE
"CHR",197,227,12.99679812,77,"CHR-12","CHR-95",TRUE,TRUE
"CHR",197,240,13.08369038,78,"CHR-12","CHR-99",TRUE,TRUE
"CHR",197,228,13.58449279,80,"CHR-12","CHR-25",TRUE,TRUE
"CHR",197,238,13.97404123,82,"CHR-12","CHR-109",TRUE,TRUE
"CHR",197,277,15.42556242,87,"CHR-12","CHR-39",TRUE,TRUE
"CHR",197,324,16.16993359,91,"CHR-12","CHR-133",TRUE,TRUE
"CHR",197,260,17.04613375,97,"CHR-12","CHR-85",TRUE,TRUE
"CHR",197,271,17.72633604,101,"CHR-12","CHR-96",TRUE,TRUE
"CHR",197,270,18.17059452,102,"CHR-12","CHR-37",TRUE,TRUE
"CHR",197,284,18.66987201,105,"CHR-12","CHR-43",TRUE,TRUE
"CHR",197,278,19.03444088,108,"CHR-12","CHR-151",TRUE,TRUE
"CHR",197,269,19.39207493,110,"CHR-12","CHR-119",TRUE,TRUE
"CHR",197,285,19.45072401,111,"CHR-12","CHR-77",TRUE,TRUE
"CHR",197,303,22.16374761,119,"CHR-12","CHR-93",TRUE,TRUE
"CHR",197,295,22.52670163,121,"CHR-12","CHR-115",TRUE,TRUE
"CHR",197,294,23.10204667,123,"CHR-12","CHR-82",TRUE,TRUE
"CHR",197,300,23.41744976,124,"CHR-12","CHR-86",TRUE,TRUE
"CHR",197,292,23.90666996,128,"CHR-12","CHR-128",TRUE,TRUE
"CHR",197,291,24.37368881,130,"CHR-12","CHR-150",TRUE,TRUE
"CHR",197,301,25.40285209,133,"CHR-12","CHR-45",TRUE,TRUE
"CHR",197,287,26.1690448,134,"CHR-12","CHR-145",TRUE,TRUE
"CHR",198,196,1.452298793,2,"CHR-76","CHR-101",TRUE,TRUE
"CHR",198,197,1.890907151,4,"CHR-76","CHR-12",TRUE,TRUE
"CHR",198,194,2.055003207,6,"CHR-76","CHR-11",TRUE,TRUE
"CHR",198,213,2.585590841,7,"CHR-76","CHR-19",TRUE,TRUE
"CHR",198,220,3.127559654,13,"CHR-76","CHR-97",TRUE,TRUE
"CHR",198,205,3.206843743,14,"CHR-76","CHR-66",TRUE,TRUE
"CHR",198,192,3.330392431,15,"CHR-76","CHR-80",TRUE,TRUE
"CHR",198,190,3.515277244,16,"CHR-76","CHR-9",TRUE,TRUE
"CHR",198,189,3.941768458,20,"CHR-76","CHR-7",TRUE,TRUE
"CHR",198,215,4.070114872,22,"CHR-76","CHR-58",TRUE,TRUE
"CHR",198,212,4.381297513,23,"CHR-76","CHR-139",TRUE,TRUE
"CHR",198,204,4.464824086,24,"CHR-76","CHR-16",TRUE,TRUE
"CHR",198,183,4.664866954,25,"CHR-76","CHR-78",TRUE,TRUE
"CHR",198,188,4.967584349,28,"CHR-76","CHR-148",TRUE,TRUE
"CHR",198,222,5.006211179,29,"CHR-76","CHR-52",TRUE,TRUE
"CHR",198,185,7.277725459,43,"CHR-76","CHR-6",TRUE,TRUE
"CHR",198,184,7.373241828,44,"CHR-76","CHR-74",TRUE,TRUE
"CHR",198,256,7.822920552,47,"CHR-76","CHR-110",TRUE,TRUE
"CHR",198,180,7.938632096,48,"CHR-76","CHR-4",TRUE,TRUE
"CHR",198,244,8.387337554,52,"CHR-76","CHR-32",TRUE,TRUE
"CHR",198,252,8.78095396,55,"CHR-76","CHR-149",TRUE,TRUE
"CHR",198,250,8.832289265,56,"CHR-76","CHR-102",TRUE,TRUE
"CHR",198,249,8.868541882,57,"CHR-76","CHR-112",TRUE,TRUE
"CHR",198,233,8.956317485,58,"CHR-76","CHR-27",TRUE,TRUE
"CHR",198,174,9.177226029,60,"CHR-76","CHR-73",TRUE,TRUE
"CHR",198,234,9.863121172,64,"CHR-76","CHR-29",TRUE,TRUE
"CHR",198,246,10.71180324,71,"CHR-76","CHR-33",TRUE,TRUE
"CHR",198,251,10.83617199,72,"CHR-76","CHR-54",TRUE,TRUE
"CHR",198,240,11.20785028,75,"CHR-76","CHR-99",TRUE,TRUE
"CHR",198,227,11.41345979,76,"CHR-76","CHR-95",TRUE,TRUE
"CHR",198,228,11.95569153,81,"CHR-76","CHR-25",TRUE,TRUE
"CHR",198,238,12.10848286,82,"CHR-76","CHR-109",TRUE,TRUE
"CHR",198,277,13.53496115,86,"CHR-76","CHR-39",TRUE,TRUE
"CHR",198,324,14.28455633,91,"CHR-76","CHR-133",TRUE,TRUE
"CHR",198,260,15.31455881,97,"CHR-76","CHR-85",TRUE,TRUE
"CHR",198,271,15.85416469,101,"CHR-76","CHR-96",TRUE,TRUE
"CHR",198,270,16.29459397,102,"CHR-76","CHR-37",TRUE,TRUE
"CHR",198,284,16.80240569,105,"CHR-76","CHR-43",TRUE,TRUE
"CHR",198,278,17.14743323,107,"CHR-76","CHR-151",TRUE,TRUE
"CHR",198,269,17.50790086,110,"CHR-76","CHR-119",TRUE,TRUE
"CHR",198,285,17.57839997,111,"CHR-76","CHR-77",TRUE,TRUE
"CHR",198,303,20.28692618,119,"CHR-76","CHR-93",TRUE,TRUE
"CHR",198,295,20.64211365,121,"CHR-76","CHR-115",TRUE,TRUE
"CHR",198,294,21.22043806,123,"CHR-76","CHR-82",TRUE,TRUE
"CHR",198,300,21.52975368,124,"CHR-76","CHR-86",TRUE,TRUE
"CHR",198,292,22.04238302,128,"CHR-76","CHR-128",TRUE,TRUE
"CHR",198,291,22.52832376,130,"CHR-76","CHR-150",TRUE,TRUE
"CHR",198,301,23.52380221,133,"CHR-76","CHR-45",TRUE,TRUE
"CHR",198,287,24.34694479,134,"CHR-76","CHR-145",TRUE,TRUE
"CHR",204,205,2.006223936,3,"CHR-16","CHR-66",TRUE,TRUE
"CHR",204,197,3.262488488,9,"CHR-16","CHR-12",TRUE,TRUE
"CHR",204,183,3.277297878,10,"CHR-16","CHR-78",TRUE,TRUE
"CHR",204,198,4.464824086,12,"CHR-16","CHR-76",TRUE,TRUE
"CHR",204,192,5.162086535,18,"CHR-16","CHR-80",TRUE,TRUE
"CHR",204,196,5.627100609,19,"CHR-16","CHR-101",TRUE,TRUE
"CHR",204,194,6.026396885,21,"CHR-16","CHR-11",TRUE,TRUE
"CHR",204,180,6.511773364,23,"CHR-16","CHR-4",TRUE,TRUE
"CHR",204,189,6.82413637,25,"CHR-16","CHR-7",TRUE,TRUE
"CHR",204,213,7.008084499,26,"CHR-16","CHR-19",TRUE,TRUE
"CHR",204,220,7.153980936,28,"CHR-16","CHR-97",TRUE,TRUE
"CHR",204,190,7.241871225,29,"CHR-16","CHR-9",TRUE,TRUE
"CHR",204,222,8.341556782,33,"CHR-16","CHR-52",TRUE,TRUE
"CHR",204,188,8.444183217,34,"CHR-16","CHR-148",TRUE,TRUE
"CHR",204,215,8.520089092,36,"CHR-16","CHR-58",TRUE,TRUE
"CHR",204,212,8.746965331,37,"CHR-16","CHR-139",TRUE,TRUE
"CHR",204,184,9.290892858,39,"CHR-16","CHR-74",TRUE,TRUE
"CHR",204,185,9.465815319,41,"CHR-16","CHR-6",TRUE,TRUE
"CHR",204,174,9.796910184,45,"CHR-16","CHR-73",TRUE,TRUE
"CHR",204,256,10.75986489,50,"CHR-16","CHR-110",TRUE,TRUE
"CHR",204,252,12.21910219,59,"CHR-16","CHR-149",TRUE,TRUE
"CHR",204,244,12.48987977,60,"CHR-16","CHR-32",TRUE,TRUE
"CHR",204,249,12.61615031,62,"CHR-16","CHR-112",TRUE,TRUE
"CHR",204,250,12.62737671,63,"CHR-16","CHR-102",TRUE,TRUE
"CHR",204,233,13.31016548,66,"CHR-16","CHR-27",TRUE,TRUE
"CHR",204,234,14.15734521,70,"CHR-16","CHR-29",TRUE,TRUE
"CHR",204,251,14.23078449,71,"CHR-16","CHR-54",TRUE,TRUE
"CHR",204,246,14.41731328,73,"CHR-16","CHR-33",TRUE,TRUE
"CHR",204,240,15.1632651,76,"CHR-16","CHR-99",TRUE,TRUE
"CHR",204,227,15.86744581,79,"CHR-16","CHR-95",TRUE,TRUE
"CHR",204,238,16.12261808,81,"CHR-16","CHR-109",TRUE,TRUE
"CHR",204,228,16.39190542,82,"CHR-16","CHR-25",TRUE,TRUE
"CHR",204,277,17.22533064,84,"CHR-16","CHR-39",TRUE,TRUE
"CHR",204,324,17.72404648,90,"CHR-16","CHR-133",TRUE,TRUE
"CHR",204,260,19.65668087,100,"CHR-16","CHR-85",TRUE,TRUE
"CHR",204,271,19.78845254,101,"CHR-16","CHR-96",TRUE,TRUE
"CHR",204,284,19.97329149,102,"CHR-16","CHR-43",TRUE,TRUE
"CHR",204,270,20.19446316,104,"CHR-16","CHR-37",TRUE,TRUE
"CHR",204,278,20.5833144,106,"CHR-16","CHR-151",TRUE,TRUE
"CHR",204,285,20.79156207,107,"CHR-16","CHR-77",TRUE,TRUE
"CHR",204,269,21.30972896,110,"CHR-16","CHR-119",TRUE,TRUE
"CHR",204,303,23.52595236,118,"CHR-16","CHR-93",TRUE,TRUE
"CHR",204,295,24.41640549,121,"CHR-16","CHR-115",TRUE,TRUE
"CHR",204,300,24.94245486,123,"CHR-16","CHR-86",TRUE,TRUE
"CHR",204,294,25.0308044,124,"CHR-16","CHR-82",TRUE,TRUE
"CHR",204,292,25.99401697,129,"CHR-16","CHR-128",TRUE,TRUE
"CHR",204,291,26.57651967,130,"CHR-16","CHR-150",TRUE,TRUE
"CHR",204,301,26.76710283,131,"CHR-16","CHR-45",TRUE,TRUE
"CHR",204,287,28.47631231,134,"CHR-16","CHR-145",TRUE,TRUE
"CHR",205,204,2.006223936,5,"CHR-66","CHR-16",TRUE,TRUE
"CHR",205,197,2.929193216,8,"CHR-66","CHR-12",TRUE,TRUE
"CHR",205,198,3.206843743,9,"CHR-66","CHR-76",TRUE,TRUE
"CHR",205,183,4.449553837,14,"CHR-66","CHR-78",TRUE,TRUE
"CHR",205,196,4.608439424,15,"CHR-66","CHR-101",TRUE,TRUE
"CHR",205,194,5.146332892,18,"CHR-66","CHR-11",TRUE,TRUE
"CHR",205,192,5.199639626,19,"CHR-66","CHR-80",TRUE,TRUE
"CHR",205,220,5.383295227,20,"CHR-66","CHR-97",TRUE,TRUE
"CHR",205,213,5.767029442,22,"CHR-66","CHR-19",TRUE,TRUE
"CHR",205,222,6.376579625,26,"CHR-66","CHR-52",TRUE,TRUE
"CHR",205,189,6.542728005,28,"CHR-66","CHR-7",TRUE,TRUE
"CHR",205,190,6.547261509,29,"CHR-66","CHR-9",TRUE,TRUE
"CHR",205,215,7.022679488,30,"CHR-66","CHR-58",TRUE,TRUE
"CHR",205,212,7.575630619,33,"CHR-66","CHR-139",TRUE,TRUE
"CHR",205,188,7.923435278,34,"CHR-66","CHR-148",TRUE,TRUE
"CHR",205,180,7.971151755,36,"CHR-66","CHR-4",TRUE,TRUE
"CHR",205,256,8.754085291,42,"CHR-66","CHR-110",TRUE,TRUE
"CHR",205,184,9.556967883,44,"CHR-66","CHR-74",TRUE,TRUE
"CHR",205,185,9.615158245,45,"CHR-66","CHR-6",TRUE,TRUE
"CHR",205,252,10.23532815,53,"CHR-66","CHR-149",TRUE,TRUE
"CHR",205,174,10.62077385,55,"CHR-66","CHR-73",TRUE,TRUE
"CHR",205,244,10.64783291,56,"CHR-66","CHR-32",TRUE,TRUE
"CHR",205,249,10.67389294,57,"CHR-66","CHR-112",TRUE,TRUE
"CHR",205,250,10.69451428,58,"CHR-66","CHR-102",TRUE,TRUE
"CHR",205,233,11.6116461,62,"CHR-66","CHR-27",TRUE,TRUE
"CHR",205,251,12.23725254,68,"CHR-66","CHR-54",TRUE,TRUE
"CHR",205,234,12.40409686,71,"CHR-66","CHR-29",TRUE,TRUE
"CHR",205,246,12.4590414,72,"CHR-66","CHR-33",TRUE,TRUE
"CHR",205,240,13.25550717,76,"CHR-66","CHR-99",TRUE,TRUE
"CHR",205,238,14.22805725,80,"CHR-66","CHR-109",TRUE,TRUE
"CHR",205,227,14.31275552,81,"CHR-66","CHR-95",TRUE,TRUE
"CHR",205,228,14.78665518,82,"CHR-66","CHR-25",TRUE,TRUE
"CHR",205,277,15.25649999,84,"CHR-66","CHR-39",TRUE,TRUE
"CHR",205,324,15.72815413,89,"CHR-66","CHR-133",TRUE,TRUE
"CHR",205,271,17.86065878,100,"CHR-66","CHR-96",TRUE,TRUE
"CHR",205,260,17.91703558,101,"CHR-66","CHR-85",TRUE,TRUE
"CHR",205,284,17.96708073,102,"CHR-66","CHR-43",TRUE,TRUE
"CHR",205,270,18.25762852,103,"CHR-66","CHR-37",TRUE,TRUE
"CHR",205,278,18.58457563,106,"CHR-66","CHR-151",TRUE,TRUE
"CHR",205,285,18.78551316,107,"CHR-66","CHR-77",TRUE,TRUE
"CHR",205,269,19.35117991,110,"CHR-66","CHR-119",TRUE,TRUE
"CHR",205,303,21.5198601,118,"CHR-66","CHR-93",TRUE,TRUE
"CHR",205,295,22.44931735,122,"CHR-66","CHR-115",TRUE,TRUE
"CHR",205,300,22.94034015,123,"CHR-66","CHR-86",TRUE,TRUE
"CHR",205,294,23.06906568,124,"CHR-66","CHR-82",TRUE,TRUE
"CHR",205,292,24.06060461,129,"CHR-66","CHR-128",TRUE,TRUE
"CHR",205,291,24.6694331,130,"CHR-66","CHR-150",TRUE,TRUE
"CHR",205,301,24.76089432,131,"CHR-66","CHR-45",TRUE,TRUE
"CHR",205,287,26.59562009,134,"CHR-66","CHR-145",TRUE,TRUE
"CHR",212,215,1.779211478,3,"CHR-139","CHR-58",TRUE,TRUE
"CHR",212,213,1.812072325,4,"CHR-139","CHR-19",TRUE,TRUE
"CHR",212,190,2.384415113,5,"CHR-139","CHR-9",TRUE,TRUE
"CHR",212,194,2.834849882,7,"CHR-139","CHR-11",TRUE,TRUE
"CHR",212,188,2.929437939,8,"CHR-139","CHR-148",TRUE,TRUE
"CHR",212,196,3.124989672,10,"CHR-139","CHR-101",TRUE,TRUE
"CHR",212,220,3.746003024,13,"CHR-139","CHR-97",TRUE,TRUE
"CHR",212,189,3.827651883,14,"CHR-139","CHR-7",TRUE,TRUE
"CHR",212,198,4.381297513,19,"CHR-139","CHR-76",TRUE,TRUE
"CHR",212,192,5.086220984,24,"CHR-139","CHR-80",TRUE,TRUE
"CHR",212,197,5.627224008,28,"CHR-139","CHR-12",TRUE,TRUE
"CHR",212,222,5.659255577,29,"CHR-139","CHR-52",TRUE,TRUE
"CHR",212,233,5.784839798,31,"CHR-139","CHR-27",TRUE,TRUE
"CHR",212,185,6.189073104,33,"CHR-139","CHR-6",TRUE,TRUE
"CHR",212,244,6.192228038,34,"CHR-139","CHR-32",TRUE,TRUE
"CHR",212,184,6.597963838,38,"CHR-139","CHR-74",TRUE,TRUE
"CHR",212,234,6.842504142,39,"CHR-139","CHR-29",TRUE,TRUE
"CHR",212,250,7.337925181,48,"CHR-139","CHR-102",TRUE,TRUE
"CHR",212,249,7.47180793,49,"CHR-139","CHR-112",TRUE,TRUE
"CHR",212,227,7.527135405,50,"CHR-139","CHR-95",TRUE,TRUE
"CHR",212,205,7.575630619,51,"CHR-139","CHR-66",TRUE,TRUE
"CHR",212,183,7.867748436,57,"CHR-139","CHR-78",TRUE,TRUE
"CHR",212,252,8.014688842,58,"CHR-139","CHR-149",TRUE,TRUE
"CHR",212,256,8.092748383,59,"CHR-139","CHR-110",TRUE,TRUE
"CHR",212,228,8.1863367,60,"CHR-139","CHR-25",TRUE,TRUE
"CHR",212,204,8.746965331,64,"CHR-139","CHR-16",TRUE,TRUE
"CHR",212,240,9.016913962,67,"CHR-139","CHR-99",TRUE,TRUE
"CHR",212,246,9.120051197,68,"CHR-139","CHR-33",TRUE,TRUE
"CHR",212,174,9.351817437,72,"CHR-139","CHR-73",TRUE,TRUE
"CHR",212,238,9.697682883,76,"CHR-139","CHR-109",TRUE,TRUE
"CHR",212,251,9.81114411,77,"CHR-139","CHR-54",TRUE,TRUE
"CHR",212,180,10.1681123,79,"CHR-139","CHR-4",TRUE,TRUE
"CHR",212,277,11.69684807,87,"CHR-139","CHR-39",TRUE,TRUE
"CHR",212,260,11.85343417,89,"CHR-139","CHR-85",TRUE,TRUE
"CHR",212,324,12.83988247,96,"CHR-139","CHR-133",TRUE,TRUE
"CHR",212,271,13.39401385,98,"CHR-139","CHR-96",TRUE,TRUE
"CHR",212,270,13.88510995,102,"CHR-139","CHR-37",TRUE,TRUE
"CHR",212,269,15.23840261,107,"CHR-139","CHR-119",TRUE,TRUE
"CHR",212,278,15.53483464,109,"CHR-139","CHR-151",TRUE,TRUE
"CHR",212,284,15.62450105,111,"CHR-139","CHR-43",TRUE,TRUE
"CHR",212,285,16.29506323,116,"CHR-139","CHR-77",TRUE,TRUE
"CHR",212,295,18.31744832,119,"CHR-139","CHR-115",TRUE,TRUE
"CHR",212,294,18.81510283,121,"CHR-139","CHR-82",TRUE,TRUE
"CHR",212,303,18.84691719,122,"CHR-139","CHR-93",TRUE,TRUE
"CHR",212,292,19.35428136,125,"CHR-139","CHR-128",TRUE,TRUE
"CHR",212,291,19.6399152,128,"CHR-139","CHR-150",TRUE,TRUE
"CHR",212,300,19.78162675,129,"CHR-139","CHR-86",TRUE,TRUE
"CHR",212,287,21.2615193,133,"CHR-139","CHR-145",TRUE,TRUE
"CHR",212,301,21.97434176,134,"CHR-139","CHR-45",TRUE,TRUE
"CHR",213,196,1.493579003,2,"CHR-19","CHR-101",TRUE,TRUE
"CHR",213,194,1.500911563,3,"CHR-19","CHR-11",TRUE,TRUE
"CHR",213,212,1.812072325,4,"CHR-19","CHR-139",TRUE,TRUE
"CHR",213,215,1.857071063,5,"CHR-19","CHR-58",TRUE,TRUE
"CHR",213,190,2.128093686,6,"CHR-19","CHR-9",TRUE,TRUE
"CHR",213,198,2.585590841,8,"CHR-19","CHR-76",TRUE,TRUE
"CHR",213,220,2.586929427,9,"CHR-19","CHR-97",TRUE,TRUE
"CHR",213,189,3.405691708,12,"CHR-19","CHR-7",TRUE,TRUE
"CHR",213,188,3.416815522,13,"CHR-19","CHR-148",TRUE,TRUE
"CHR",213,197,4.011394472,17,"CHR-19","CHR-12",TRUE,TRUE
"CHR",213,192,4.050279453,18,"CHR-19","CHR-80",TRUE,TRUE
"CHR",213,222,4.770184441,25,"CHR-19","CHR-52",TRUE,TRUE
"CHR",213,205,5.767029442,33,"CHR-19","CHR-66",TRUE,TRUE
"CHR",213,185,6.48255322,42,"CHR-19","CHR-6",TRUE,TRUE
"CHR",213,183,6.501461487,43,"CHR-19","CHR-78",TRUE,TRUE
"CHR",213,244,6.682175434,44,"CHR-19","CHR-32",TRUE,TRUE
"CHR",213,184,6.768417081,45,"CHR-19","CHR-74",TRUE,TRUE
"CHR",213,233,6.802400876,46,"CHR-19","CHR-27",TRUE,TRUE
"CHR",213,204,7.008084499,47,"CHR-19","CHR-16",TRUE,TRUE
"CHR",213,256,7.500903546,50,"CHR-19","CHR-110",TRUE,TRUE
"CHR",213,250,7.512870616,51,"CHR-19","CHR-102",TRUE,TRUE
"CHR",213,249,7.603974661,53,"CHR-19","CHR-112",TRUE,TRUE
"CHR",213,234,7.796644028,55,"CHR-19","CHR-29",TRUE,TRUE
"CHR",213,252,7.870094243,56,"CHR-19","CHR-149",TRUE,TRUE
"CHR",213,227,8.985527746,64,"CHR-19","CHR-95",TRUE,TRUE
"CHR",213,174,9.212382003,67,"CHR-19","CHR-73",TRUE,TRUE
"CHR",213,180,9.219050593,68,"CHR-19","CHR-4",TRUE,TRUE
"CHR",213,246,9.390793408,71,"CHR-19","CHR-33",TRUE,TRUE
"CHR",213,240,9.577634021,72,"CHR-19","CHR-99",TRUE,TRUE
"CHR",213,228,9.579528842,73,"CHR-19","CHR-25",TRUE,TRUE
"CHR",213,251,9.833231408,74,"CHR-19","CHR-54",TRUE,TRUE
"CHR",213,238,10.3793746,78,"CHR-19","CHR-109",TRUE,TRUE
"CHR",213,277,12.12745622,89,"CHR-19","CHR-39",TRUE,TRUE
"CHR",213,260,13.09610529,93,"CHR-19","CHR-85",TRUE,TRUE
"CHR",213,324,13.10175043,94,"CHR-19","CHR-133",TRUE,TRUE
"CHR",213,271,14.13945843,99,"CHR-19","CHR-96",TRUE,TRUE
"CHR",213,270,14.60979942,102,"CHR-19","CHR-37",TRUE,TRUE
"CHR",213,284,15.79405727,108,"CHR-19","CHR-43",TRUE,TRUE
"CHR",213,278,15.8991203,109,"CHR-19","CHR-151",TRUE,TRUE
"CHR",213,269,15.90569611,110,"CHR-19","CHR-119",TRUE,TRUE
"CHR",213,285,16.5169135,112,"CHR-19","CHR-77",TRUE,TRUE
"CHR",213,295,19.02770251,119,"CHR-19","CHR-115",TRUE,TRUE
"CHR",213,303,19.15528529,120,"CHR-19","CHR-93",TRUE,TRUE
"CHR",213,294,19.56544902,122,"CHR-19","CHR-82",TRUE,TRUE
"CHR",213,300,20.23320824,125,"CHR-19","CHR-86",TRUE,TRUE
"CHR",213,292,20.24081039,126,"CHR-19","CHR-128",TRUE,TRUE
"CHR",213,291,20.62371574,129,"CHR-19","CHR-150",TRUE,TRUE
"CHR",213,287,22.34543321,133,"CHR-19","CHR-145",TRUE,TRUE
"CHR",213,301,22.34633259,134,"CHR-19","CHR-45",TRUE,TRUE
"CHR",215,212,1.779211478,3,"CHR-58","CHR-139",TRUE,TRUE
"CHR",215,213,1.857071063,4,"CHR-58","CHR-19",TRUE,TRUE
"CHR",215,220,2.235708931,6,"CHR-58","CHR-97",TRUE,TRUE
